web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681680002-2418","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air 13"" Pulgadas MLY23E/A - Chip M2 - RAM 8GB - SSD 512GB - Blanco","https://www.ktronix.com/macbook-air-13-pulgadas-mly23e-a-chip-m2-ram-8gb-ssd-512gb-blanco/p/194253191032","","MacBook Air 13"" Pulgadas MLY23E/A - Chip M2 - RAM 8GB - SSD 512GB - Blanco","$9.299.000
                                            Hoy","Con Chip M2, 1,4 veces más rapido que el modelo con Chip M1","5.0","5 Opiniones","/medias/194253191032-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNzAwfGltYWdlL2pwZWd8aW1hZ2VzL2hjYy9oMDkvMTI3MjkzMjE0MjI4NzguanBnfDdhYmM3OTUzM2Q4NzRlYWYyMzE3M2VmZWNkODM5NDhkYWM0ODBlZjcyN2YwNDcxYmI3MjA3NWUxMjU5MGNjNzE"
"1681680009-2419","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Pro 16"" pulgadas MNW83E/A - Chip M2 Pro - RAM 16GB - SSD 512GB - Gris","https://www.ktronix.com/macbook-pro16pulgadas-mnw83e-a-chip-m2-pro-ram-16gb-ssd-512gb-gris/p/194253296775","","MacBook Pro 16"" pulgadas MNW83E/A - Chip M2 Pro - RAM 16GB - SSD  512GB  - Gris","$15.999.000
                                            Hoy","Potencia con Chip M2 Pro: CPU 12 núcleos GPU 19 núcleos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253296775-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTQxfGltYWdlL2pwZWd8aDZhL2hmNy8xMzYzMTc0NzY1MzY2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzI5Njc3NV8wMDEuanBnfDc5OTlhYWNmNmFhODM5MGM5NjkyMWNjZGNkN2U0MmZhOTdmMzYxNWRiNzFhYzBkZjJhODAzZGM1ODUzOWMzZGM"
"1681680013-2420","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Pro 16"" pulgadas MNW93E/A - Chip M2 Pro - RAM 16GB - SSD 1 TB - Gris","https://www.ktronix.com/macbook-pro-16pulgadas-mnw93e-a-chip-m2-pro-ram-16gb-ssd-1tb-gris/p/194253297215","","MacBook Pro 16"" pulgadas MNW93E/A - Chip M2 Pro - RAM 16GB - SSD 1 TB - Gris","$17.199.000
                                            Hoy","Potenica con Chip M2 Pro: CPU 12 núcleos GPU 19 núcleos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253297215-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTQxfGltYWdlL2pwZWd8aDc5L2gzZi8xMzYzMTc1Mjk2MjA3OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzI5NzIxNV8wMDEuanBnfDE4MWFmMTllMzUyZWQzMTUxMTllNDA0Zjc2ZGEzMTc2MThkZmEzZWVjYjY3MzQyM2Y0MDczNzZiYjE3MTAxNGU"
"1681680017-2421","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Pro 14"" pulgadas MPHF3E/A - Chip M2 Pro - RAM 16GB - SDD 1 TB - Gris","https://www.ktronix.com/macbook-pro-14pulgadas-mphf3e-a-chip-m2-pro-ram-16gb-sdd-1tb-gris/p/194253318323","","MacBook Pro 14"" pulgadas MPHF3E/A - Chip M2 Pro - RAM 16GB - SDD 1 TB - Gris","$16.579.000
                                            Hoy","Potencia con Chip M2 Pro: CPU 12 núcleos GPU 19 núcleos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253318323-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTQ1fGltYWdlL2pwZWd8aDE4L2hmOC8xMzYzMTc2ODg4NzMyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzMxODMyM18wMDEuanBnfGMwMThlYWM5NTcxNjY3NDQzZmE0NDljYTEzOWIzMTJhZjVlY2Q3NjU4MTc5MjI3ODRiMWRiMmQ4MGYxMmQ0ODY"
"1681680024-2422","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer LENOVO 15,6"" Pulgadas Legion 5 - AMD Ryzen 7 - RAM 16GB - Disco SSD 512GB - Azul","https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-legion-5-amd-ryzen-7-ram-16gb-disco-ssd-512gb-azul/p/195890456676","","Computador Portátil Gamer LENOVO 15,6"" Pulgadas Legion 5 - AMD Ryzen 7 - RAM 16GB - Disco SSD 512GB - Azul","$6.999.000
                                            Hoy","Tarjeta grafica independiente, potencia tareas graficas","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-195890456676-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTkzfGltYWdlL2pwZWd8aDJjL2gxNS8xMzY0OTIxNDUzNzc1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NTg5MDQ1NjY3Nl8wMDEuanBnfDJlMWMyYTBlMmU0MDg0MjM1NjBjN2U5YmFlODZlODRjOTAwYmUwMDJkOWMyZjJmNDNjNDBlMDFhNGQxMGQ3ZTA"
"1681680030-2423","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer OMEN HP 16,1"" Pulgadas c0501la-AMD Ryzen 5 - RAM 8GB- Disco SSD 512 GB - Plateado Mica","https://www.ktronix.com/computador-portatil-gamer-omen-hp-161-pulgadas-c0501la-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-plateado-mica/p/196068436650","","Computador Portátil Gamer OMEN HP 16,1"" Pulgadas c0501la-AMD Ryzen 5 - RAM 8GB- Disco SSD 512 GB - Plateado Mica","$4.299.000
                                            Hoy","Incluye poderoso Mouse OMEN Vector Essential","5.0","3 Opiniones","/medias/196068436650-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzM5fGltYWdlL2pwZWd8aW1hZ2VzL2hlYy9oNDIvMTE1NDU2MTc0NjUzNzQuanBnfDNjNmZlMzhmNjNjNGM4M2E2NjVhMjFkMTc4MmZkZTc2YzJiYWNjNjA0M2NhYmMyNjYzNjBmNzhmMDFiYWU3M2U"
"1681680035-2424","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer OMEN 16.1"" Pulgadas b0506la - Intel Core i7 - RAM 8GB- Disco SSD 512 GB - Negro Sombra","https://www.ktronix.com/computador-portatil-gamer-omen-161-pulgadas-b0506la-intel-core-i7-ram-8gb-disco-ssd-512-gb-negro-sombra/p/196068572150","","Computador Portátil Gamer OMEN 16.1"" Pulgadas b0506la - Intel Core i7 - RAM 8GB- Disco SSD 512 GB - Negro Sombra","$6.199.000
                                            Hoy","Acelerador de sistema inteligente Intel® Optane™ de 32 GB","5.0","1 Opinión","/medias/196068572150-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNDUzfGltYWdlL2pwZWd8aW1hZ2VzL2gyMS9oNGYvMTE2MjY5NjM3MzA0NjIuanBnfGVhMjBhZGI1ZjFkOGViZWZiY2I3ODJiZjE4OTNiNjliNzlkMjkwOTRkNzhhY2M0ZDU0YjFmODZhMDhlNTI4ZGU"
"1681680039-2425","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - Intel Core i3 - RAM 8GB - Disco SSD 256GB - Azul","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-intel-core-i3-ram-8gb-disco-ssd-256gb-azul/p/196378007380","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - Intel Core i3 - RAM 8GB - Disco SSD 256GB - Azul","$1.699.000
                                            Hoy","1,5kg de peso, no sentirás que lo llevas","2.5","2 Opiniones","/medias/196378007380-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0ODExfGltYWdlL2pwZWd8aGM3L2g4Zi8xMzM2NTkyNzMxMzQzOC8xOTYzNzgwMDczODBfMDAxXzYwV3g2MEh8ZGU4MDg1Mjk0MmNhZGVkYmFiYmI3MGY5ZDU3YTAxZjljYWEyZmRmMjVhZGFmMzlkMDk3ZTQyZDdlMTQ3NGQxNw"
"1681680044-2426","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP Pavilion 14"" Pulgadas dv2007la - Intel Core i7 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-pavilion-14-pulgadas-dv2007la-intel-core-i7-ram-8gb-disco-ssd-512-gb-plateado/p/196786172915","","Computador Portátil HP Pavilion 14"" Pulgadas dv2007la - Intel Core i7 - RAM 8GB - Disco SSD 512 GB - Plateado","$4.499.000
                                            Hoy","Incluye Morral HP 15 Renew Travel","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196786172915-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDIyfGltYWdlL2pwZWd8aDBhL2g4ZC8xMzY3MDM3MDExNTYxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5Njc4NjE3MjkxNV8wMDEuanBnfGY1MmQzNDFhNjQ2MTg4NTZlNWU4MmQ5ODRlMDllYWQ4ZGE5OWNmMmEyYzNlMGY3NDYzOTllNGU2MmQyMWFjYTc"
"1681680048-2427","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD Ryzen 5 - RAM 8GB - Disco SSD 256GB - AZUL","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-ryzen-5-ram-8gb-disco-ssd-256gb-azul/p/196802802055","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD Ryzen 5 - RAM 8GB - Disco SSD 256GB - AZUL","$2.099.000
                                            Hoy","Película antirreflejo trabaja en cualquier condición de luz.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196802802055-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTY0fGltYWdlL2pwZWd8aGU3L2gzMy8xMzc0NTU1MTMxMDg3OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjgwMjgwMjA1NV8wMDEuanBnfDQ4ZmZlZDc3OWNiYzNkMGIwZDFiMjBhMTc1NjAxZDAzMTk5NjM0YjYwNDM4YzE2YWY2MGIxOTg3OWQ3Yjk3N2E"
"1681680056-2428","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 15.6"" Pulgadas 760N - Intel Core i7 - RAM 8GB - Disco SSD 512GB - Negro","https://www.ktronix.com/computador-portatil-acer-156-pulgadas-760n-intel-core-i7-ram-8gb-disco-ssd-512gb-negro/p/4710886885757","","Computador Portátil ACER 15.6"" Pulgadas 760N - Intel Core i7 - RAM 8GB - Disco SSD 512GB - Negro","$4.699.000
                                            Hoy","Acer ProShieldPlus, para proteger accesos no autorizados","null","null","/medias/4710886885757-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzM1fGltYWdlL2pwZWd8aW1hZ2VzL2hmNS9oMWIvMTI3NDQ0Nzk0NzM2OTQuanBnfDdmYWZjMDEzODNjZGYxODY4MDFlMTQ1ZDliZjYzNDQzYTJiMjAzMGJmNzc2Zjc5NzZjYmEyMzE4MTQ4YTZjY2Q"
"1681680061-2429","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 14"" Pulgadas X415EA - Intel Pentium Gold - RAM 8GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ea-intel-pentium-gold-ram-8gb-disco-ssd-256-gb-plateado/p/4711081765431","","Computador Portátil ASUS 14"" Pulgadas X415EA - Intel Pentium Gold - RAM 8GB - Disco SSD 256 GB - Plateado","$1.499.000
                                            Hoy","Ultrarrápido almacenamiento de estado sólido.","5.0","4 Opiniones","/medias/4711081765431-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzOTk5fGltYWdlL2pwZWd8aGEyL2hmYi8xMzM0MzQwMjkxNzkxOC80NzExMDgxNzY1NDMxXzAwMV82MFd4NjBIfDMzMzE2ZWRiZWQ2ZGIxMGNmM2QzOWNkOTZiMWE1NjkxMzQ1YTAyNjFlYTgzMDllYWZjM2IxZGJjMWRlMDFmZDI"
"1681680067-2430","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ROG Zephyrus G 14"" Pulgadas GA402RJ - AMD Ryzen 9 - RAM 16GB - Disco SSD 1TB - Negro","https://www.ktronix.com/computador-portatil-gamer-rog-zephyrus-g-14-pulgadas-ga402rj-amd-ryzen-9-ram-16gb-disco-ssd-1tb-negro/p/4711081766308","","Computador Portátil Gamer ROG Zephyrus G 14"" Pulgadas GA402RJ - AMD Ryzen 9 - RAM 16GB - Disco SSD 1TB - Negro","$11.999.000
                                            Hoy","Incluye funda y mouse alámbrico gamer ROG","4.5","2 Opiniones","/medias/4711081766308-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NTAyfGltYWdlL2pwZWd8aDI2L2g0Mi8xMzQwMTQwMDYzOTUxOC80NzExMDgxNzY2MzA4XzAwMV82MFd4NjBIfGM1NGE2YWZmZjAwMGYwYWQzYWZhNjhlZWVkNDg3NWVhNmI5OWI5ZWRmZDc4OGVmOTExM2FkZDYyOTExZWU1ZmQ"
"1681680072-2431","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ROG Zephyrus Duo 16"" Pulgadas GX650RX - AMD Ryzen 9 - RAM 32GB - Disco SSD 2TB - Negro","https://www.ktronix.com/computador-portatil-gamer-rog-zephyrus-duo-16-pulgadas-gx650rx-amd-ryzen-9-ram-32gb-disco-ssd-2tb-negro/p/4711081770787","","Computador Portátil Gamer ROG Zephyrus Duo 16"" Pulgadas GX650RX - AMD Ryzen 9 - RAM 32GB - Disco SSD 2TB - Negro","$20.899.000
                                            Hoy","Jugabilidad ultrarrápida y fluida con GeForce RTX 3080 Ti","null","null","/medias/4711081770787-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MTExfGltYWdlL2pwZWd8aW1hZ2VzL2gyOS9oNTMvMTIzOTYwNzkzNDk3OTAuanBnfDA3N2U5NTdjZTAzYzI1ODk3OWNmNmNmNmU1MzFjMTI4OTZlNjdlYzlkMjcwNmIwMDcxZTU3NTNiMTljNTBhMWU"
"1681680077-2432","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ROG Strix Scar SE 17.3"" Pulgadas G733CX - Intel Core i9 - RAM 32GB - Disco SSD 2TB - Negro","https://www.ktronix.com/computador-portatil-gamer-rog-strix-scar-se-173-pulgadas-g733cx-intel-core-i9-ram-32gb-disco-ssd-2tb-negro/p/4711081774303","","Computador Portátil Gamer ROG Strix Scar SE 17.3"" Pulgadas G733CX - Intel Core i9 - RAM 32GB - Disco SSD 2TB - Negro","$22.999.000
                                            Hoy","Incluye morral, mouse gamer , camara externa FHD1080","5.0","1 Opinión","/medias/4711081774303-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NjYzfGltYWdlL2pwZWd8aW1hZ2VzL2hkMC9oYjYvMTMzMDg5NzQwNzE4MzguanBnfGYyZjgxOGI0YmQyZDFkMmU3ZmViMjNjMWRiNjNhOGUzNDIxMjFmZjExMzY1ZTZhODRhNmJhOTYyYmNmYWM1Mzc"
"1681680082-2433","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ROG Strix G 15.6"" Pulgadas - G513RM - AMD Ryzen 7 - RAM 16GB - Disco SSD 1TB - Gris","https://www.ktronix.com/computador-portatil-gamer-rog-strix-g-156-pulgadas-g513rm-amd-ryzen-7-ram-16gb-disco-ssd-1tb-gris/p/4711081783572","","Computador Portátil Gamer ROG Strix G 15.6"" Pulgadas - G513RM - AMD Ryzen 7 - RAM 16GB - Disco SSD 1TB - Gris","$7.999.000
                                            Hoy","Incluye cámara externa FHD 1080P@60FPS","5.0","1 Opinión","/medias/4711081783572-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MTk4fGltYWdlL2pwZWd8aW1hZ2VzL2g1Yy9oNGQvMTI2NDc4Nzg0MjY2NTQuanBnfDRiNTFlOWY1YTIzY2FlYmMwN2JjYjMyYzJlM2Q0ZDJmNjhmOGExNzNhZDNlMTBkZjg3OTliOTBiNDllZjVmNDU"
"1681680087-2434","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 15,6"" Pulgadas X515EA - Intel Core i3 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-156-pulgadas-x515ea-intel-core-i3-ram-8gb-disco-ssd-512-gb-plateado/p/4711081849100","","Computador Portátil ASUS 15,6"" Pulgadas X515EA - Intel Core i3 - RAM 8GB - Disco SSD 512 GB - Plateado","$3.749.000
                                            Hoy","Incluye Morral y Mouse alámbrico óptico","4.8","78 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711081849100-001.jpg?context=bWFzdGVyfGltYWdlc3w0MDUyfGltYWdlL2pwZWd8aDY3L2g3Mi8xMzY5MzE4MTQ2MDUxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTEwODE4NDkxMDBfMDAxLmpwZ3wzNjkxYWUwMzMyNDg5NDczYWVmZGEwMDBkNGM3MjlmMGI5MDUwZWMzMWZmMWM3N2IwOTdkMTYwZjcwZjUwOTVm"
"1681680092-2435","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Convertible 2en1 ASUS Zenbook Fold 17.3"" Pulgadas UX9702AA - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Negro","https://www.ktronix.com/computador-convertible-2en1-asus-zenbook-fold-173-pulgadas-ux9702aa-intel-core-i7-ram-16gb-disco-ssd-1tb-negro/p/4711081920847","","Computador Convertible 2en1 ASUS Zenbook Fold 17.3"" Pulgadas UX9702AA - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Negro","$18.299.000
                                            Hoy","30.000 ciclos de apertura y cierre comprobado","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711081920847-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDkwfGltYWdlL2pwZWd8aGY0L2hmNS8xMzcwNTkyNTY4OTM3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTEwODE5MjA4NDdfMDAxLmpwZ3xkYzhkY2JjMDdiZGU2MDkwMDI0ZWJmYWEyNDM1OWUzOTQ5MjZhNjNjMTU2NWZmNDQ4YzFlZGVmYTBjYzZhNDM1"
"1681680097-2436","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer PREDATOR 16"" Pulgadas 79A9 Intel Ci7 - RAM 16GB - Disco SSD 1TB - Negro","https://www.ktronix.com/computador-portatil-gamer-predator-16-pulgadas-79a9-intel-ci7-ram-16gb-disco-ssd-1tb-negro/p/4711121120701","","Computador Portátil Gamer PREDATOR 16"" Pulgadas 79A9 Intel Ci7 - RAM 16GB - Disco SSD 1TB - Negro","$14.199.000
                                            Hoy","Gráficos GeForce RTX3070Ti para excelente rendimiento","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121120701-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTk5fGltYWdlL2pwZWd8aDc3L2gwYi8xMzcyODc3Mzk2MzgwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjExMjA3MDFfMDAxLmpwZ3w0MTNlMmIwYWU5ZTkwYjRhZWZjZGE1ZGE3ZDU4ZTE3NTFjZTllMTk0OGQzNWI0MWRkOGMwYTc2ODVhM2JlM2Uw"
"1681680103-2437","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 14"" Pulgadas 58GN Intel Ci5 - RAM 8GB - Disco SSD 512GB - Plateado","https://www.ktronix.com/computador-portatil-acer-14-pulgadas-58gn-intel-ci5-ram-8gb-disco-ssd-512gb-plateado/p/4711121201950","","Computador Portátil ACER 14"" Pulgadas 58GN Intel Ci5 - RAM 8GB - Disco SSD 512GB - Plateado","$4.199.000
                                            Hoy","Ventiladores cn total de 118 aspas, mejoran el flujo de aire","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121201950-001.jpg?context=bWFzdGVyfGltYWdlc3wzMjkwfGltYWdlL2pwZWd8aGQ3L2g4Mi8xMzcyODc3OTg2MjA0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEyMDE5NTBfMDAxLmpwZ3w0ODZjYjlhYzY0YjExZjczZmI5MjE4NGNjNDQzYjQwMjE3MThkMDRjY2NhOGQwMWQzYThlMTc4ZDRlYTE1NTNm"
"1681680109-2438","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer PREDATOR 16"" Pulgadas 793D Intel Ci7 - RAM 16GB - Disco SSD 1TB - Negro","https://www.ktronix.com/computador-portatil-gamer-predator-16-pulgadas-793d-intel-ci7-ram-16gb-disco-ssd-1tb-negro/p/4711121221880","","Computador Portátil Gamer PREDATOR 16"" Pulgadas 793D Intel Ci7 - RAM 16GB - Disco SSD 1TB - Negro","$11.999.000
                                            Hoy","Tarjeta RTX3060 mejor rendimiento para gamers y creadores","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121221880-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDYzfGltYWdlL2pwZWd8aDYxL2g2Yy8xMzcyODc4NTE3MDQ2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEyMjE4ODBfMDAxLmpwZ3w1ZTIzMGE3NDgwZGY4ZGM3Y2JkN2EwMzMxZDVkYzlmMTJhNWExNzU0ZDNjYmJhYTRjMWZiZmJhNDY3NmZhYTNl"
"1681680114-2439","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 14"" Pulgadas 59UV Intel Ci5 - RAM 16GB - Disco SSD 512GB - Azul Grisáceo","https://www.ktronix.com/computador-portatil-acer-14-pulgadas-59uv-intel-ci5-ram-16gb-disco-ssd-512gb-azul-grisaceo/p/4711121274923","","Computador Portátil ACER 14"" Pulgadas 59UV Intel Ci5 - RAM 16GB - Disco SSD 512GB - Azul Grisáceo","$4.999.000
                                            Hoy","Mejor desempeño gracias a Sistema Operativo Windows Pro","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121274923-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTk2fGltYWdlL2pwZWd8aDMwL2gzMi8xMzUyOTY2NDM1NjM4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEyNzQ5MjNfMDAxLmpwZ3xhMDI3N2ZjZmRlMTA0YTNlZjE2N2JkODQxMzJjNjlkZmYzYTg5NTBiOGQ1YzA1ZWFhNTI3YjIzNjU1MWI4NDE1"
"1681680119-2440","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Zenbook OLED 13.3"" Pulgadas UM325UA - AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Gris","https://www.ktronix.com/computador-portatil-asus-zenbook-oled-133-pulgadas-um325ua-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-gris/p/4711387041598","","Computador Portátil ASUS Zenbook OLED 13.3"" Pulgadas  UM325UA - AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Gris","$10.000.000
                                            Hoy","Incluye funda  y adaptador USB-C audio Jack","null","null","null"
